,id,date,time,name,size,type,price
5300,2015-002308,2015-02-08,13:03:37,ital_supr,L,supreme,20.75
5301,2015-002308,2015-02-08,13:03:37,prsc_argla,S,supreme,12.5
5302,2015-002309,2015-02-08,13:06:36,ital_supr,L,supreme,20.75
5303,2015-002309,2015-02-08,13:06:36,four_cheese,L,veggie,17.95
5304,2015-002309,2015-02-08,13:06:36,cali_ckn,M,chicken,16.75
5305,2015-002309,2015-02-08,13:06:36,cali_ckn,M,chicken,16.75
5306,2015-002309,2015-02-08,13:06:36,spicy_ital,L,supreme,20.75
5307,2015-002309,2015-02-08,13:06:36,bbq_ckn,M,chicken,16.75
5308,2015-002309,2015-02-08,13:06:36,ckn_pesto,L,chicken,20.75
5309,2015-002309,2015-02-08,13:06:36,spin_pesto,S,veggie,12.5
5310,2015-002309,2015-02-08,13:06:36,ckn_alfredo,M,chicken,16.75
5311,2015-002309,2015-02-08,13:06:36,mexicana,S,veggie,12
5312,2015-002310,2015-02-08,13:38:04,pepperoni,L,classic,15.25
5313,2015-002311,2015-02-08,13:38:52,spinach_fet,M,veggie,16
5314,2015-002312,2015-02-08,14:10:27,mediterraneo,S,veggie,12
5315,2015-002312,2015-02-08,14:10:27,southw_ckn,M,chicken,16.75
5316,2015-002312,2015-02-08,14:10:27,hawaiian,L,classic,16.5
5317,2015-002313,2015-02-08,14:12:59,hawaiian,L,classic,16.5
5318,2015-002313,2015-02-08,14:12:59,brie_carre,S,supreme,23.65
5319,2015-002314,2015-02-08,14:25:11,southw_ckn,S,chicken,12.75
5320,2015-002314,2015-02-08,14:25:11,spicy_ital,L,supreme,20.75
5321,2015-002314,2015-02-08,14:25:11,big_meat,S,classic,12
5322,2015-002315,2015-02-08,14:33:52,prsc_argla,L,supreme,20.75
5323,2015-002315,2015-02-08,14:33:52,ital_supr,M,supreme,16.5
5324,2015-002315,2015-02-08,14:33:52,pepperoni,S,classic,9.75
5325,2015-002315,2015-02-08,14:33:52,five_cheese,L,veggie,18.5
5326,2015-002316,2015-02-08,14:37:47,hawaiian,S,classic,10.5
5327,2015-002317,2015-02-08,14:49:35,sicilian,S,supreme,12.25
5328,2015-002317,2015-02-08,14:49:35,pep_msh_pep,S,classic,11
5329,2015-002317,2015-02-08,14:49:35,bbq_ckn,M,chicken,16.75
5330,2015-002317,2015-02-08,14:49:35,peppr_salami,L,supreme,20.75
5331,2015-002318,2015-02-08,15:00:00,spicy_ital,L,supreme,20.75
5332,2015-002319,2015-02-08,15:10:49,prsc_argla,S,supreme,12.5
5333,2015-002319,2015-02-08,15:10:49,peppr_salami,L,supreme,20.75
5334,2015-002320,2015-02-08,15:27:41,classic_dlx,L,classic,20.5
5335,2015-002321,2015-02-08,15:33:33,ital_supr,L,supreme,20.75
5336,2015-002322,2015-02-08,15:46:13,pepperoni,M,classic,12.5
5337,2015-002322,2015-02-08,15:46:13,thai_ckn,L,chicken,20.75
5338,2015-002322,2015-02-08,15:46:13,ckn_alfredo,S,chicken,12.75
5339,2015-002322,2015-02-08,15:46:13,ital_cpcllo,M,classic,16
5340,2015-002323,2015-02-08,16:07:18,bbq_ckn,M,chicken,16.75
5341,2015-002324,2015-02-08,16:16:21,sicilian,S,supreme,12.25
5342,2015-002325,2015-02-08,16:28:32,peppr_salami,L,supreme,20.75
5343,2015-002326,2015-02-08,16:28:40,napolitana,S,classic,12
5344,2015-002326,2015-02-08,16:28:40,five_cheese,L,veggie,18.5
5345,2015-002326,2015-02-08,16:28:40,thai_ckn,L,chicken,20.75
5346,2015-002326,2015-02-08,16:28:40,hawaiian,S,classic,10.5
5347,2015-002327,2015-02-08,16:58:21,cali_ckn,L,chicken,20.75
5348,2015-002327,2015-02-08,16:58:21,napolitana,L,classic,20.5
5349,2015-002328,2015-02-08,17:02:47,cali_ckn,S,chicken,12.75
5350,2015-002329,2015-02-08,17:19:00,spicy_ital,L,supreme,20.75
5351,2015-002329,2015-02-08,17:19:00,hawaiian,S,classic,10.5
5352,2015-002329,2015-02-08,17:19:00,spinach_supr,M,supreme,16.5
5353,2015-002330,2015-02-08,17:19:54,pepperoni,M,classic,12.5
5354,2015-002330,2015-02-08,17:19:54,prsc_argla,L,supreme,20.75
5355,2015-002331,2015-02-08,17:20:08,ital_veggie,M,veggie,16.75
5356,2015-002331,2015-02-08,17:20:08,spinach_fet,L,veggie,20.25
5357,2015-002332,2015-02-08,17:53:01,big_meat,S,classic,12
5358,2015-002332,2015-02-08,17:53:01,classic_dlx,S,classic,12
5359,2015-002332,2015-02-08,17:53:01,ckn_alfredo,L,chicken,20.75
5360,2015-002333,2015-02-08,18:02:00,ital_cpcllo,M,classic,16
5361,2015-002333,2015-02-08,18:02:00,spicy_ital,L,supreme,20.75
5362,2015-002333,2015-02-08,18:02:00,ckn_pesto,S,chicken,12.75
5363,2015-002333,2015-02-08,18:02:00,ital_cpcllo,L,classic,20.5
5364,2015-002334,2015-02-08,18:06:04,spin_pesto,S,veggie,12.5
5365,2015-002334,2015-02-08,18:06:04,spicy_ital,L,supreme,20.75
5366,2015-002334,2015-02-08,18:06:04,five_cheese,L,veggie,18.5
5367,2015-002335,2015-02-08,18:20:27,classic_dlx,S,classic,12
5368,2015-002335,2015-02-08,18:20:27,spicy_ital,S,supreme,12.5
5369,2015-002335,2015-02-08,18:20:27,southw_ckn,S,chicken,12.75
5370,2015-002336,2015-02-08,18:24:31,pep_msh_pep,S,classic,11
5371,2015-002336,2015-02-08,18:24:31,pep_msh_pep,S,classic,11
5372,2015-002337,2015-02-08,18:50:18,hawaiian,S,classic,10.5
5373,2015-002337,2015-02-08,18:50:18,big_meat,S,classic,12
5374,2015-002338,2015-02-08,18:51:54,thai_ckn,M,chicken,16.75
5375,2015-002339,2015-02-08,18:54:41,mediterraneo,S,veggie,12
5376,2015-002339,2015-02-08,18:54:41,the_greek,S,classic,12
5377,2015-002340,2015-02-08,18:59:56,veggie_veg,L,veggie,20.25
5378,2015-002340,2015-02-08,18:59:56,ital_veggie,S,veggie,12.75
5379,2015-002341,2015-02-08,19:07:53,ital_veggie,M,veggie,16.75
5380,2015-002341,2015-02-08,19:07:53,ital_supr,L,supreme,20.75
5381,2015-002341,2015-02-08,19:07:53,bbq_ckn,L,chicken,20.75
5382,2015-002342,2015-02-08,19:12:49,thai_ckn,M,chicken,16.75
5383,2015-002343,2015-02-08,19:20:14,thai_ckn,L,chicken,20.75
5384,2015-002343,2015-02-08,19:20:14,spicy_ital,L,supreme,20.75
5385,2015-002344,2015-02-08,20:20:37,hawaiian,L,classic,16.5
5386,2015-002344,2015-02-08,20:20:37,classic_dlx,S,classic,12
5387,2015-002344,2015-02-08,20:20:37,ital_cpcllo,L,classic,20.5
5388,2015-002345,2015-02-08,20:20:51,sicilian,M,supreme,16.25
5389,2015-002346,2015-02-08,20:25:39,bbq_ckn,M,chicken,16.75
5390,2015-002346,2015-02-08,20:25:39,prsc_argla,M,supreme,16.5
5391,2015-002346,2015-02-08,20:25:39,mediterraneo,L,veggie,20.25
5392,2015-002346,2015-02-08,20:25:39,cali_ckn,L,chicken,20.75
5393,2015-002347,2015-02-08,20:28:32,green_garden,S,veggie,12
5394,2015-002347,2015-02-08,20:28:32,southw_ckn,L,chicken,20.75
5395,2015-002347,2015-02-08,20:28:32,pepperoni,L,classic,15.25
5396,2015-002348,2015-02-08,20:58:36,brie_carre,S,supreme,23.65
5397,2015-002348,2015-02-08,20:58:36,soppressata,M,supreme,16.5
5398,2015-002348,2015-02-08,20:58:36,bbq_ckn,M,chicken,16.75
5399,2015-002349,2015-02-08,20:59:06,spicy_ital,L,supreme,20.75
5400,2015-002350,2015-02-08,21:21:37,sicilian,M,supreme,16.25
5401,2015-002351,2015-02-08,21:52:14,spinach_supr,S,supreme,12.5
5402,2015-002351,2015-02-08,21:52:14,prsc_argla,M,supreme,16.5
5403,2015-002351,2015-02-08,21:52:14,hawaiian,M,classic,13.25
5404,2015-002351,2015-02-08,21:52:14,prsc_argla,S,supreme,12.5
5405,2015-002352,2015-02-08,22:21:27,thai_ckn,M,chicken,16.75
5406,2015-002352,2015-02-08,22:21:27,pep_msh_pep,S,classic,11
5407,2015-002353,2015-02-08,22:23:41,thai_ckn,S,chicken,12.75
5408,2015-002354,2015-02-08,22:36:28,mexicana,S,veggie,12
5409,2015-002354,2015-02-08,22:36:28,prsc_argla,M,supreme,16.5
5410,2015-002354,2015-02-08,22:36:28,spinach_supr,L,supreme,20.75
5411,2015-002354,2015-02-08,22:36:28,veggie_veg,L,veggie,20.25
5412,2015-002355,2015-02-09,11:26:25,mexicana,M,veggie,16
5413,2015-002356,2015-02-09,11:31:10,the_greek,S,classic,12
5414,2015-002357,2015-02-09,11:44:49,the_greek,XL,classic,25.5
5415,2015-002358,2015-02-09,12:13:41,ital_supr,M,supreme,16.5
5416,2015-002358,2015-02-09,12:13:41,cali_ckn,M,chicken,16.75
5417,2015-002359,2015-02-09,12:16:09,veggie_veg,L,veggie,20.25
5418,2015-002360,2015-02-09,12:19:47,cali_ckn,L,chicken,20.75
5419,2015-002360,2015-02-09,12:19:47,sicilian,L,supreme,20.25
5420,2015-002361,2015-02-09,12:23:58,pepperoni,M,classic,12.5
5421,2015-002362,2015-02-09,12:30:05,four_cheese,L,veggie,17.95
5422,2015-002362,2015-02-09,12:30:05,southw_ckn,M,chicken,16.75
5423,2015-002362,2015-02-09,12:30:05,napolitana,S,classic,12
5424,2015-002363,2015-02-09,12:35:50,prsc_argla,S,supreme,12.5
5425,2015-002363,2015-02-09,12:35:50,sicilian,L,supreme,20.25
5426,2015-002363,2015-02-09,12:35:50,thai_ckn,L,chicken,20.75
5427,2015-002363,2015-02-09,12:35:50,classic_dlx,M,classic,16
5428,2015-002364,2015-02-09,12:52:36,ital_supr,M,supreme,16.5
5429,2015-002364,2015-02-09,12:52:36,ital_veggie,M,veggie,16.75
5430,2015-002364,2015-02-09,12:52:36,bbq_ckn,M,chicken,16.75
5431,2015-002364,2015-02-09,12:52:36,sicilian,L,supreme,20.25
5432,2015-002364,2015-02-09,12:52:36,prsc_argla,L,supreme,20.75
5433,2015-002364,2015-02-09,12:52:36,veggie_veg,L,veggie,20.25
5434,2015-002364,2015-02-09,12:52:36,hawaiian,L,classic,16.5
5435,2015-002364,2015-02-09,12:52:36,ital_veggie,S,veggie,12.75
5436,2015-002364,2015-02-09,12:52:36,ital_veggie,L,veggie,21
5437,2015-002365,2015-02-09,13:02:33,hawaiian,L,classic,16.5
5438,2015-002366,2015-02-09,13:07:01,thai_ckn,S,chicken,12.75
5439,2015-002366,2015-02-09,13:07:01,ital_supr,M,supreme,16.5
5440,2015-002366,2015-02-09,13:07:01,thai_ckn,M,chicken,16.75
5441,2015-002367,2015-02-09,13:08:29,spinach_fet,L,veggie,20.25
5442,2015-002367,2015-02-09,13:08:29,pep_msh_pep,M,classic,14.5
5443,2015-002368,2015-02-09,13:35:05,southw_ckn,M,chicken,16.75
5444,2015-002369,2015-02-09,14:00:19,the_greek,XL,classic,25.5
5445,2015-002369,2015-02-09,14:00:19,five_cheese,L,veggie,18.5
5446,2015-002369,2015-02-09,14:00:19,southw_ckn,L,chicken,20.75
5447,2015-002369,2015-02-09,14:00:19,sicilian,S,supreme,12.25
5448,2015-002369,2015-02-09,14:00:19,big_meat,S,classic,12
5449,2015-002369,2015-02-09,14:00:19,pepperoni,M,classic,12.5
5450,2015-002369,2015-02-09,14:00:19,southw_ckn,M,chicken,16.75
5451,2015-002369,2015-02-09,14:00:19,the_greek,S,classic,12
5452,2015-002369,2015-02-09,14:00:19,peppr_salami,L,supreme,20.75
5453,2015-002369,2015-02-09,14:00:19,ital_supr,M,supreme,16.5
5454,2015-002369,2015-02-09,14:00:19,thai_ckn,L,chicken,20.75
5455,2015-002369,2015-02-09,14:00:19,cali_ckn,M,chicken,16.75
5456,2015-002370,2015-02-09,14:00:23,thai_ckn,L,chicken,20.75
5457,2015-002370,2015-02-09,14:00:23,ital_veggie,M,veggie,16.75
5458,2015-002371,2015-02-09,14:00:40,ckn_pesto,L,chicken,20.75
5459,2015-002372,2015-02-09,14:04:34,five_cheese,L,veggie,18.5
5460,2015-002372,2015-02-09,14:04:34,spicy_ital,M,supreme,16.5
5461,2015-002372,2015-02-09,14:04:34,big_meat,S,classic,12
5462,2015-002372,2015-02-09,14:04:34,green_garden,M,veggie,16
5463,2015-002373,2015-02-09,14:29:17,spin_pesto,S,veggie,12.5
5464,2015-002374,2015-02-09,14:35:54,ital_supr,M,supreme,16.5
5465,2015-002374,2015-02-09,14:35:54,green_garden,S,veggie,12
5466,2015-002374,2015-02-09,14:35:54,pepperoni,M,classic,12.5
5467,2015-002374,2015-02-09,14:35:54,four_cheese,M,veggie,14.75
5468,2015-002375,2015-02-09,15:14:42,veggie_veg,S,veggie,12
5469,2015-002375,2015-02-09,15:14:42,bbq_ckn,M,chicken,16.75
5470,2015-002375,2015-02-09,15:14:42,napolitana,L,classic,20.5
5471,2015-002376,2015-02-09,15:25:59,four_cheese,M,veggie,14.75
5472,2015-002376,2015-02-09,15:25:59,bbq_ckn,M,chicken,16.75
5473,2015-002376,2015-02-09,15:25:59,classic_dlx,M,classic,16
5474,2015-002376,2015-02-09,15:25:59,ital_cpcllo,S,classic,12
5475,2015-002377,2015-02-09,15:26:16,spicy_ital,M,supreme,16.5
5476,2015-002377,2015-02-09,15:26:16,hawaiian,S,classic,10.5
5477,2015-002378,2015-02-09,16:05:30,prsc_argla,M,supreme,16.5
5478,2015-002378,2015-02-09,16:05:30,napolitana,L,classic,20.5
5479,2015-002379,2015-02-09,16:18:14,ital_cpcllo,S,classic,12
5480,2015-002379,2015-02-09,16:18:14,mexicana,S,veggie,12
5481,2015-002380,2015-02-09,16:22:26,ckn_alfredo,M,chicken,16.75
5482,2015-002380,2015-02-09,16:22:26,napolitana,M,classic,16
5483,2015-002381,2015-02-09,16:49:40,cali_ckn,S,chicken,12.75
5484,2015-002381,2015-02-09,16:49:40,pepperoni,S,classic,9.75
5485,2015-002381,2015-02-09,16:49:40,cali_ckn,L,chicken,20.75
5486,2015-002381,2015-02-09,16:49:40,sicilian,S,supreme,12.25
5487,2015-002382,2015-02-09,17:09:34,big_meat,S,classic,12
5488,2015-002382,2015-02-09,17:09:34,the_greek,S,classic,12
5489,2015-002382,2015-02-09,17:09:34,spicy_ital,L,supreme,20.75
5490,2015-002382,2015-02-09,17:09:34,bbq_ckn,M,chicken,16.75
5491,2015-002383,2015-02-09,17:12:03,hawaiian,S,classic,10.5
5492,2015-002383,2015-02-09,17:12:03,southw_ckn,L,chicken,20.75
5493,2015-002383,2015-02-09,17:12:03,southw_ckn,L,chicken,20.75
5494,2015-002384,2015-02-09,17:17:07,soppressata,L,supreme,20.75
5495,2015-002385,2015-02-09,17:23:46,prsc_argla,L,supreme,20.75
5496,2015-002386,2015-02-09,17:36:17,mexicana,S,veggie,12
5497,2015-002386,2015-02-09,17:36:17,hawaiian,S,classic,10.5
5498,2015-002387,2015-02-09,17:38:39,five_cheese,L,veggie,18.5
5499,2015-002387,2015-02-09,17:38:39,veggie_veg,M,veggie,16
5500,2015-002387,2015-02-09,17:38:39,bbq_ckn,L,chicken,20.75
5501,2015-002387,2015-02-09,17:38:39,ckn_pesto,L,chicken,20.75
5502,2015-002388,2015-02-09,17:46:35,classic_dlx,M,classic,16
5503,2015-002389,2015-02-09,17:57:51,sicilian,L,supreme,20.25
5504,2015-002390,2015-02-09,18:02:29,mexicana,L,veggie,20.25
5505,2015-002390,2015-02-09,18:02:29,southw_ckn,S,chicken,12.75
5506,2015-002391,2015-02-09,18:05:26,prsc_argla,M,supreme,16.5
5507,2015-002392,2015-02-09,18:05:44,ckn_alfredo,L,chicken,20.75
5508,2015-002392,2015-02-09,18:05:44,ckn_pesto,M,chicken,16.75
5509,2015-002393,2015-02-09,18:06:54,green_garden,M,veggie,16
5510,2015-002393,2015-02-09,18:06:54,pepperoni,L,classic,15.25
5511,2015-002393,2015-02-09,18:06:54,veggie_veg,M,veggie,16
5512,2015-002394,2015-02-09,18:14:43,bbq_ckn,L,chicken,20.75
5513,2015-002394,2015-02-09,18:14:43,ital_veggie,M,veggie,16.75
5514,2015-002394,2015-02-09,18:14:43,spinach_supr,S,supreme,12.5
5515,2015-002395,2015-02-09,18:33:38,mediterraneo,S,veggie,12
5516,2015-002395,2015-02-09,18:33:38,cali_ckn,M,chicken,16.75
5517,2015-002396,2015-02-09,18:34:07,spin_pesto,M,veggie,16.5
5518,2015-002396,2015-02-09,18:34:07,spicy_ital,M,supreme,16.5
5519,2015-002396,2015-02-09,18:34:07,the_greek,M,classic,16
5520,2015-002397,2015-02-09,18:35:19,cali_ckn,L,chicken,20.75
5521,2015-002397,2015-02-09,18:35:19,napolitana,S,classic,12
5522,2015-002398,2015-02-09,18:53:44,pep_msh_pep,S,classic,11
5523,2015-002398,2015-02-09,18:53:44,four_cheese,L,veggie,17.95
5524,2015-002398,2015-02-09,18:53:44,the_greek,S,classic,12
5525,2015-002398,2015-02-09,18:53:44,the_greek,S,classic,12
5526,2015-002399,2015-02-09,19:00:56,four_cheese,M,veggie,14.75
5527,2015-002399,2015-02-09,19:00:56,hawaiian,S,classic,10.5
5528,2015-002399,2015-02-09,19:00:56,mexicana,M,veggie,16
5529,2015-002399,2015-02-09,19:00:56,ital_veggie,S,veggie,12.75
5530,2015-002400,2015-02-09,19:30:28,green_garden,S,veggie,12
5531,2015-002401,2015-02-09,19:33:50,spinach_fet,L,veggie,20.25
5532,2015-002401,2015-02-09,19:33:50,cali_ckn,L,chicken,20.75
5533,2015-002401,2015-02-09,19:33:50,sicilian,M,supreme,16.25
5534,2015-002401,2015-02-09,19:33:50,veggie_veg,M,veggie,16
5535,2015-002402,2015-02-09,19:38:23,ital_cpcllo,M,classic,16
5536,2015-002403,2015-02-09,19:54:24,spinach_fet,S,veggie,12
5537,2015-002403,2015-02-09,19:54:24,soppressata,S,supreme,12.5
5538,2015-002403,2015-02-09,19:54:24,hawaiian,S,classic,10.5
5539,2015-002404,2015-02-09,20:09:44,spin_pesto,S,veggie,12.5
5540,2015-002404,2015-02-09,20:09:44,hawaiian,S,classic,10.5
5541,2015-002404,2015-02-09,20:09:44,prsc_argla,S,supreme,12.5
5542,2015-002405,2015-02-09,20:38:13,peppr_salami,M,supreme,16.5
5543,2015-002406,2015-02-09,21:08:21,big_meat,S,classic,12
5544,2015-002406,2015-02-09,21:08:21,pepperoni,L,classic,15.25
5545,2015-002407,2015-02-09,21:51:59,mediterraneo,L,veggie,20.25
5546,2015-002408,2015-02-09,22:01:04,five_cheese,L,veggie,18.5
5547,2015-002408,2015-02-09,22:01:04,four_cheese,L,veggie,17.95
5548,2015-002409,2015-02-10,11:28:16,the_greek,L,classic,20.5
5549,2015-002409,2015-02-10,11:28:16,soppressata,L,supreme,20.75
5550,2015-002409,2015-02-10,11:28:16,pepperoni,L,classic,15.25
5551,2015-002409,2015-02-10,11:28:16,bbq_ckn,L,chicken,20.75
5552,2015-002410,2015-02-10,11:43:09,napolitana,S,classic,12
5553,2015-002410,2015-02-10,11:43:09,soppressata,L,supreme,20.75
5554,2015-002410,2015-02-10,11:43:09,southw_ckn,S,chicken,12.75
5555,2015-002411,2015-02-10,11:53:29,calabrese,M,supreme,16.25
5556,2015-002412,2015-02-10,12:09:03,ital_veggie,M,veggie,16.75
5557,2015-002413,2015-02-10,12:10:19,bbq_ckn,S,chicken,12.75
5558,2015-002414,2015-02-10,12:10:37,southw_ckn,S,chicken,12.75
5559,2015-002415,2015-02-10,12:34:39,spicy_ital,L,supreme,20.75
5560,2015-002415,2015-02-10,12:34:39,sicilian,S,supreme,12.25
5561,2015-002416,2015-02-10,12:37:42,spicy_ital,L,supreme,20.75
5562,2015-002416,2015-02-10,12:37:42,ital_supr,S,supreme,12.5
5563,2015-002417,2015-02-10,12:38:36,four_cheese,L,veggie,17.95
5564,2015-002417,2015-02-10,12:38:36,five_cheese,L,veggie,18.5
5565,2015-002417,2015-02-10,12:38:36,napolitana,S,classic,12
5566,2015-002417,2015-02-10,12:38:36,prsc_argla,M,supreme,16.5
5567,2015-002418,2015-02-10,12:40:03,soppressata,M,supreme,16.5
5568,2015-002419,2015-02-10,12:41:17,sicilian,M,supreme,16.25
5569,2015-002420,2015-02-10,12:43:17,spinach_fet,L,veggie,20.25
5570,2015-002421,2015-02-10,12:48:04,thai_ckn,S,chicken,12.75
5571,2015-002422,2015-02-10,12:58:32,cali_ckn,L,chicken,20.75
5572,2015-002422,2015-02-10,12:58:32,pepperoni,M,classic,12.5
5573,2015-002422,2015-02-10,12:58:32,five_cheese,L,veggie,18.5
5574,2015-002422,2015-02-10,12:58:32,spicy_ital,L,supreme,20.75
5575,2015-002423,2015-02-10,13:04:06,hawaiian,M,classic,13.25
5576,2015-002423,2015-02-10,13:04:06,napolitana,M,classic,16
5577,2015-002423,2015-02-10,13:04:06,prsc_argla,S,supreme,12.5
5578,2015-002424,2015-02-10,13:04:23,brie_carre,S,supreme,23.65
5579,2015-002424,2015-02-10,13:04:23,napolitana,M,classic,16
5580,2015-002425,2015-02-10,13:17:12,spicy_ital,L,supreme,20.75
5581,2015-002426,2015-02-10,13:37:25,ital_cpcllo,L,classic,20.5
5582,2015-002426,2015-02-10,13:37:25,classic_dlx,M,classic,16
5583,2015-002426,2015-02-10,13:37:25,green_garden,S,veggie,12
5584,2015-002427,2015-02-10,13:42:50,thai_ckn,L,chicken,20.75
5585,2015-002428,2015-02-10,13:45:23,sicilian,L,supreme,20.25
5586,2015-002429,2015-02-10,13:49:59,spinach_fet,S,veggie,12
5587,2015-002430,2015-02-10,13:54:52,napolitana,L,classic,20.5
5588,2015-002430,2015-02-10,13:54:52,southw_ckn,L,chicken,20.75
5589,2015-002430,2015-02-10,13:54:52,mexicana,L,veggie,20.25
5590,2015-002431,2015-02-10,14:06:28,spicy_ital,S,supreme,12.5
5591,2015-002431,2015-02-10,14:06:28,cali_ckn,M,chicken,16.75
5592,2015-002431,2015-02-10,14:06:28,sicilian,M,supreme,16.25
5593,2015-002431,2015-02-10,14:06:28,sicilian,S,supreme,12.25
5594,2015-002431,2015-02-10,14:06:28,ital_supr,L,supreme,20.75
5595,2015-002431,2015-02-10,14:06:28,ital_veggie,L,veggie,21
5596,2015-002431,2015-02-10,14:06:28,four_cheese,L,veggie,17.95
5597,2015-002431,2015-02-10,14:06:28,sicilian,S,supreme,12.25
5598,2015-002431,2015-02-10,14:06:28,napolitana,L,classic,20.5
5599,2015-002432,2015-02-10,14:11:49,five_cheese,L,veggie,18.5
5600,2015-002432,2015-02-10,14:11:49,the_greek,XL,classic,25.5
5601,2015-002432,2015-02-10,14:11:49,ital_cpcllo,M,classic,16
5602,2015-002432,2015-02-10,14:11:49,sicilian,S,supreme,12.25
5603,2015-002433,2015-02-10,14:23:45,spinach_supr,L,supreme,20.75
5604,2015-002433,2015-02-10,14:23:45,ital_veggie,L,veggie,21
5605,2015-002433,2015-02-10,14:23:45,cali_ckn,L,chicken,20.75
5606,2015-002434,2015-02-10,14:25:40,prsc_argla,S,supreme,12.5
5607,2015-002435,2015-02-10,14:28:48,mexicana,M,veggie,16
5608,2015-002436,2015-02-10,14:58:42,southw_ckn,L,chicken,20.75
5609,2015-002436,2015-02-10,14:58:42,peppr_salami,L,supreme,20.75
5610,2015-002437,2015-02-10,15:01:08,green_garden,S,veggie,12
5611,2015-002437,2015-02-10,15:01:08,sicilian,S,supreme,12.25
5612,2015-002438,2015-02-10,15:31:30,sicilian,S,supreme,12.25
5613,2015-002439,2015-02-10,16:43:26,soppressata,L,supreme,20.75
5614,2015-002439,2015-02-10,16:43:26,napolitana,L,classic,20.5
5615,2015-002440,2015-02-10,16:43:55,pepperoni,S,classic,9.75
5616,2015-002440,2015-02-10,16:43:55,ital_veggie,S,veggie,12.75
5617,2015-002440,2015-02-10,16:43:55,classic_dlx,S,classic,12
5618,2015-002441,2015-02-10,16:49:23,spicy_ital,L,supreme,20.75
5619,2015-002442,2015-02-10,16:49:38,bbq_ckn,L,chicken,20.75
5620,2015-002442,2015-02-10,16:49:38,pep_msh_pep,S,classic,11
5621,2015-002442,2015-02-10,16:49:38,bbq_ckn,L,chicken,20.75
5622,2015-002442,2015-02-10,16:49:38,brie_carre,S,supreme,23.65
5623,2015-002443,2015-02-10,16:54:05,cali_ckn,S,chicken,12.75
5624,2015-002444,2015-02-10,17:02:57,four_cheese,M,veggie,14.75
5625,2015-002444,2015-02-10,17:02:57,pepperoni,S,classic,9.75
5626,2015-002445,2015-02-10,17:10:46,mexicana,L,veggie,20.25
5627,2015-002445,2015-02-10,17:10:46,five_cheese,L,veggie,18.5
5628,2015-002445,2015-02-10,17:10:46,big_meat,S,classic,12
5629,2015-002446,2015-02-10,17:19:06,ckn_pesto,L,chicken,20.75
5630,2015-002447,2015-02-10,17:20:30,spinach_supr,S,supreme,12.5
5631,2015-002447,2015-02-10,17:20:30,thai_ckn,S,chicken,12.75
5632,2015-002447,2015-02-10,17:20:30,spin_pesto,L,veggie,20.75
5633,2015-002447,2015-02-10,17:20:30,four_cheese,L,veggie,17.95
5634,2015-002448,2015-02-10,17:26:11,pep_msh_pep,M,classic,14.5
5635,2015-002449,2015-02-10,17:51:44,veggie_veg,S,veggie,12
5636,2015-002450,2015-02-10,17:55:50,spicy_ital,S,supreme,12.5
5637,2015-002450,2015-02-10,17:55:50,ital_cpcllo,M,classic,16
5638,2015-002451,2015-02-10,17:58:53,pepperoni,M,classic,12.5
5639,2015-002451,2015-02-10,17:58:53,southw_ckn,L,chicken,20.75
5640,2015-002452,2015-02-10,18:09:01,classic_dlx,S,classic,12
5641,2015-002452,2015-02-10,18:09:01,mediterraneo,S,veggie,12
5642,2015-002452,2015-02-10,18:09:01,veggie_veg,L,veggie,20.25
5643,2015-002453,2015-02-10,18:51:01,green_garden,M,veggie,16
5644,2015-002454,2015-02-10,19:00:37,ital_supr,L,supreme,20.75
5645,2015-002454,2015-02-10,19:00:37,thai_ckn,S,chicken,12.75
5646,2015-002455,2015-02-10,19:07:28,peppr_salami,M,supreme,16.5
5647,2015-002455,2015-02-10,19:07:28,the_greek,S,classic,12
5648,2015-002455,2015-02-10,19:07:28,mexicana,L,veggie,20.25
5649,2015-002455,2015-02-10,19:07:28,spinach_fet,M,veggie,16
5650,2015-002456,2015-02-10,19:19:00,ital_cpcllo,L,classic,20.5
5651,2015-002456,2015-02-10,19:19:00,pep_msh_pep,L,classic,17.5
